user_id,course_id,label
16154,4,1
16154,0,1
16154,32,0
16154,8,0
16154,13,0
16155,196,1
16155,38,0
16155,157,0
16155,124,1
16156,4,1
16156,0,0
16156,47,0
16156,13,0
16157,333,1
16157,77,1
16157,362,1
16157,183,0
16157,322,0
16157,95,0
16158,16,0
16158,23,1
16158,93,0
16158,11,0
16158,5,0
16159,8,1
16159,33,0
16159,13,0
16160,295,1
16160,73,0
16160,133,0
16161,111,0
16161,185,1
16161,31,0
16161,371,0
16161,535,0
16162,51,1
16162,107,0
16163,169,0
16163,62,1
16163,37,1
16163,101,1
16163,341,0
16163,140,0
16163,16,0
16163,22,0
16163,279,0
16163,69,0
16164,3,1
16164,208,1
16164,4,1
16164,15,0
16164,2,0
16164,29,0
16164,180,0
16164,13,0
16165,9,1
16165,66,0
16165,0,1
16165,81,0
16165,52,0
16166,3,1
16166,4,1
16166,94,0
16166,205,0
16166,511,0
16167,144,1
16167,145,1
16167,19,0
16167,40,0
16167,5,0
16167,359,0
16168,143,1
16168,145,1
16168,144,0
16168,77,0
16168,124,0
16169,3,1
16169,10,0
16169,83,0
16169,118,0
16169,429,0
16169,13,0
16170,66,1
16170,18,0
16170,3,0
16171,4,1
16171,8,0
16171,9,0
16171,146,0
16172,66,1
16172,4,0
16172,81,1
16172,92,1
16172,83,0
16172,13,0
16172,48,0
16173,66,1
16173,118,0
16173,39,0
16173,81,0
16173,106,0
16173,83,0
16174,142,0
16174,81,1
16174,66,0
16174,13,0
16175,3,0
16176,11,0
16176,49,0
16176,48,0
16176,142,1
16177,11,1
16177,76,0
16177,227,0
16177,101,1
16177,56,0
16177,16,0
16177,163,1
16177,106,0
16177,82,1
16177,107,1
16177,89,0
16177,46,0
16177,34,0
16177,262,0
16177,299,0
16177,258,0
16177,167,1
16177,37,0
16177,9,0
16178,0,1
16178,106,0
16178,9,0
16178,4,0
16179,226,0
16179,622,0
16180,3,1
16180,208,1
16180,125,1
16180,10,1
16180,9,0
16180,50,0
16180,8,0
16180,162,0
16180,172,1
16180,191,1
16180,66,0
16181,4,1
16181,10,0
16181,8,0
16181,3,0
16182,29,1
16182,180,1
16182,65,1
16182,4,1
16182,28,0
16182,9,0
16182,18,0
16182,32,1
16182,33,0
16183,3,1
16183,4,1
16183,10,0
16183,9,0
16183,50,1
16183,90,0
16184,3,0
16185,170,1
16185,25,1
16185,495,1
16185,564,0
16186,302,1
16186,298,0
16187,95,1
16187,9,0
16187,56,1
16187,4,1
16187,0,0
16187,3,0
16187,8,0
16188,170,1
16188,4,0
16188,125,0
16188,9,1
16189,56,1
16189,42,1
16189,40,0
16189,13,0
16190,228,1
16190,514,0
16190,183,0
16190,11,0
16190,56,0
16190,165,0
16191,270,0
16191,23,1
16192,93,0
16192,137,0
16192,3,0
16192,81,1
16192,74,1
16192,83,0
16193,16,1
16193,78,0
16193,5,0
16193,29,0
16194,118,1
16194,81,0
16194,66,0
16195,95,1
16195,135,0
16195,32,1
16195,305,0
16195,279,0
16196,0,1
16196,32,0
16196,91,1
16196,9,0
16197,3,1
16197,563,0
16197,13,0
16197,64,0
16198,307,1
16198,233,1
16198,333,1
16198,13,0
16198,653,0
16199,176,1
16199,42,1
16199,425,1
16199,467,0
16200,9,0
16200,15,0
16200,173,1
16200,13,1
16200,349,0
16201,0,0
16201,9,1
16201,11,0
16202,3,1
16202,32,0
16202,90,1
16202,100,0
16202,46,0
16202,4,0
16202,44,0
16202,5,0
16203,29,1
16203,82,1
16203,86,0
16203,229,1
16203,369,1
16203,62,1
16204,268,1
16204,60,0
16204,119,1
16204,101,0
16204,33,0
16204,32,0
16205,8,1
16205,4,1
16205,3,0
16205,10,0
16205,162,0
16206,11,0
16206,398,0
16206,65,0
16206,29,1
16206,114,1
16206,218,0
16206,314,1
16206,138,1
16206,18,0
16206,228,0
16206,198,0
16206,101,0
16206,397,0
16206,319,1
16206,56,0
16206,66,0
16206,13,0
16206,40,0
16206,284,0
16206,34,0
16206,464,1
16206,9,0
16206,3,0
16206,208,0
16206,23,0
16206,106,0
16206,557,0
16206,119,0
16207,170,1
16207,3,1
16207,81,0
16208,3,0
16208,208,0
16208,36,1
16208,10,1
16209,68,0
16209,4,1
16209,3,0
16209,81,0
16210,196,0
16210,89,1
16210,38,0
16210,165,1
16210,253,0
16211,72,0
16211,283,0
16211,308,1
16211,70,0
16212,105,1
16212,58,1
16212,19,0
16212,0,0
16212,1,0
16212,405,1
16212,5,0
16213,29,1
16213,18,0
16213,207,0
16213,5,0
16213,13,0
16214,181,0
16214,384,1
16214,460,0
16215,64,1
16215,184,1
16215,147,0
16215,57,0
16216,81,0
16216,66,1
16217,40,1
16217,38,1
16217,416,0
16217,178,0
16218,3,1
16218,208,1
16218,5,0
16218,21,0
16218,14,0
16218,343,0
16219,10,1
16219,4,0
16219,72,0
16219,3,0
16219,8,0
16220,3,1
16220,173,0
16220,4,0
16220,10,0
16220,9,0
16221,31,0
16221,440,0
16222,16,1
16222,140,1
16222,44,0
16222,5,0
16222,21,0
16222,23,0
16222,41,0
16223,184,0
16223,5,1
16223,11,0
16223,189,0
16223,66,0
16224,33,1
16224,65,0
16224,133,0
16224,5,0
16225,3,1
16225,125,0
16225,9,1
16225,4,0
16225,10,0
16225,91,0
16225,7,0
16225,232,0
16226,109,1
16226,82,0
16226,11,0
16226,34,0
16227,663,0
16227,76,1
16227,177,1
16227,440,0
16228,165,0
16228,272,1
16228,98,0
16228,5,1
16228,21,1
16229,11,0
16229,101,1
16229,5,0
16230,141,0
16230,5,0
16230,200,1
16230,9,0
16230,50,1
16230,10,0
16230,3,0
16230,46,1
16230,99,0
16231,101,1
16231,43,0
16232,69,1
16232,165,0
16232,29,0
16232,79,0
16233,3,1
16233,9,0
16233,4,0
16233,120,1
16233,10,0
16233,13,0
16233,91,0
16233,33,0
16233,8,0
16234,43,1
16234,5,0
16234,106,0
16234,479,0
16234,62,0
16235,10,0
16235,3,1
16235,208,1
16236,23,1
16236,157,0
16236,341,0
16236,399,0
16237,3,1
16237,4,0
16237,8,0
16237,9,0
16238,5,0
16238,18,1
16238,19,1
16238,43,0
16238,3,0
16238,125,0
16238,29,0
16239,0,1
16239,4,1
16239,125,0
16239,140,0
16239,9,0
16239,13,0
16240,3,1
16240,4,1
16240,8,0
16240,116,0
16241,5,0
16241,23,0
16241,51,1
16241,46,0
16242,3,1
16242,4,1
16242,39,0
16242,8,0
16243,401,1
16243,358,1
16243,7,0
16243,285,0
16243,167,0
16244,27,1
16244,402,0
16244,43,1
16244,44,0
16245,56,1
16245,7,0
16245,11,0
16245,189,0
16246,4,1
16246,9,1
16246,32,0
16246,173,0
16247,0,0
16247,3,1
16247,4,0
16247,13,1
16248,4,1
16248,0,1
16248,30,0
16248,106,0
16249,8,1
16249,4,1
16249,10,1
16249,32,0
16249,6,0
16249,9,0
16249,66,0
16249,168,0
16249,343,0
16249,134,0
16249,196,0
16250,77,1
16250,262,1
16250,15,0
16250,3,1
16250,279,0
16250,60,0
16250,13,0
16251,101,1
16251,16,0
16251,11,0
16252,4,1
16252,8,1
16252,114,0
16252,9,1
16253,144,1
16253,117,1
16253,48,1
16253,19,0
16253,145,0
16253,106,0
16254,3,1
16254,0,1
16254,4,0
16254,8,0
16254,13,0
16255,29,1
16255,149,0
16255,233,0
16256,82,1
16256,62,1
16256,268,0
16256,165,0
16256,5,0
16256,160,1
16256,229,1
16256,16,0
16257,19,0
16257,3,1
16257,145,0
16257,0,0
16257,48,0
16258,199,1
16258,50,1
16258,3,0
16258,13,0
16259,89,0
16259,18,1
16260,168,1
16260,75,0
16260,80,0
16260,13,0
16261,15,0
16261,7,1
16261,258,1
16262,4,1
16262,3,0
16262,10,0
16262,13,0
16263,11,1
16263,82,0
16263,77,1
16263,29,0
16264,268,1
16264,4,0
16264,3,0
16264,8,0
16264,32,0
16265,16,1
16265,114,0
16265,21,0
16266,38,1
16266,101,1
16266,169,0
16266,56,0
16266,203,0
16266,62,0
16267,0,1
16267,199,0
16267,9,0
16267,50,1
16267,32,1
16267,8,0
16268,32,1
16268,86,0
16268,4,0
16268,48,1
16268,2,1
16268,79,0
16268,141,0
16269,5,1
16269,21,1
16269,17,0
16269,55,0
16269,34,0
16269,87,0
16270,223,1
16270,90,1
16270,33,0
16270,53,0
16270,28,1
16270,353,1
16270,424,0
16271,0,1
16271,239,0
16271,2,1
16271,48,0
16271,51,0
16272,5,1
16272,373,0
16272,8,1
16272,4,0
16272,46,0
16272,91,0
16272,188,0
16272,132,0
16272,44,0
16273,46,1
16273,15,0
16273,53,0
16273,5,0
16273,23,0
16274,217,1
16274,219,1
16274,220,1
16274,82,0
16274,73,1
16274,25,0
16274,15,0
16274,8,1
16274,29,0
16274,46,0
16274,3,0
16274,262,1
16274,101,0
16274,23,0
16274,87,1
16274,5,1
16274,119,0
16274,110,0
16274,6,0
16274,43,0
16274,30,0
16274,4,0
16274,22,0
16274,11,0
16274,140,1
16274,261,0
16274,402,1
16274,13,1
16274,18,0
16274,106,0
16274,184,1
16275,31,0
16275,371,0
16276,5,1
16276,60,0
16276,23,0
16277,258,1
16277,43,0
16277,29,1
16277,5,0
16278,411,1
16278,89,0
16278,121,0
16278,352,0
16279,4,1
16279,8,1
16279,9,0
16279,120,0
16279,91,0
16280,141,0
16280,4,1
16280,8,1
16280,29,0
16280,157,0
16280,142,0
16280,32,0
16280,91,0
16280,0,0
16281,4,1
16281,9,0
16281,50,0
16281,32,0
16282,3,1
16282,208,1
16282,36,1
16282,10,1
16282,162,0
16283,8,1
16283,0,0
16283,9,0
16283,4,0
16283,101,0
16283,106,0
16283,205,0
16283,62,0
16284,5,0
16284,107,1
16284,29,1
16284,19,1
16284,28,1
16284,137,0
16284,53,1
16284,48,0
16284,133,1
16284,46,0
16284,58,0
16284,33,1
16284,51,0
16285,11,1
16285,330,1
16285,153,0
16285,40,0
16286,122,1
16286,4,1
16286,9,0
16286,7,1
16286,125,1
16286,8,0
16286,3,0
16286,442,1
16286,335,0
16286,66,0
16286,0,0
16286,173,0
16286,13,0
16286,10,0
16287,36,1
16287,10,1
16287,0,0
16287,1,0
16287,3,1
16287,208,1
16288,165,1
16288,9,1
16288,124,1
16288,91,1
16288,8,0
16288,25,0
16288,2,0
16288,18,0
16288,29,0
16288,141,1
16288,33,0
16288,16,0
16288,40,0
16288,4,0
16288,32,0
16288,140,0
16288,6,0
16289,9,0
16289,125,1
16289,3,1
16290,49,1
16290,3,0
16291,84,1
16291,69,0
16291,284,0
16291,314,0
16291,145,0
16291,168,0
16292,123,1
16292,4,1
16292,115,0
16292,211,1
16292,13,0
16292,47,0
16292,116,0
16293,3,0
16293,8,1
16293,4,1
16293,9,0
16293,135,0
16293,296,0
16294,268,1
16294,138,0
16294,19,1
16294,284,1
16294,508,0
16295,217,0
16295,3,1
16295,273,0
16295,29,0
16295,224,0
16295,69,0
16295,233,0
16295,110,0
16295,345,0
16296,83,0
16296,81,1
16296,66,0
16296,32,0
16297,101,1
16297,106,0
16297,76,0
16297,11,0
16297,13,0
16298,29,1
16298,245,1
16298,60,1
16298,220,1
16298,175,0
16298,31,1
16298,371,1
16298,294,1
16298,389,1
16298,86,0
16298,43,0
16298,109,0
16298,160,1
16298,273,1
16298,140,0
16298,647,0
16298,42,0
16298,17,1
16298,622,0
16298,424,1
16298,253,0
16298,62,0
16298,263,1
16298,488,0
16298,464,0
16298,133,0
16298,149,0
16298,346,0
16298,203,0
16298,16,1
16298,27,0
16298,499,0
16298,642,0
16298,33,0
16298,69,0
16298,13,0
16298,122,0
16298,161,0
16298,492,0
16298,55,0
16298,150,0
16299,11,1
16299,49,1
16299,159,0
16299,92,0
16299,235,0
16299,53,0
16299,150,0
16300,2,0
16300,6,1
16300,9,0
16301,43,0
16301,141,1
16301,8,1
16301,9,1
16301,0,0
16302,43,1
16302,76,0
16302,106,1
16302,57,0
16302,30,0
16303,4,1
16303,32,1
16303,9,1
16303,116,0
16303,8,0
16304,141,0
16304,190,1
16304,178,0
16304,194,1
16304,125,1
16304,116,0
16304,3,0
16304,4,0
16304,8,0
16304,146,1
16304,66,0
16304,359,0
16304,166,0
16304,5,0
16304,13,0
16305,0,0
16305,9,1
16305,4,0
16306,89,1
16306,168,0
16306,6,0
16306,121,0
16307,416,0
16307,56,0
16307,390,1
16308,4,0
16308,0,1
16308,199,0
16308,50,1
16308,8,0
16309,83,1
16309,0,1
16309,19,1
16309,4,0
16309,66,0
16309,187,1
16309,65,0
16309,81,0
16309,32,1
16309,124,0
16309,33,0
16309,3,0
16309,106,1
16309,7,0
16310,3,0
16310,49,1
16310,137,1
16310,48,1
16310,10,0
16311,3,1
16311,0,1
16311,352,0
16311,10,1
16311,52,1
16311,4,0
16311,190,0
16311,56,0
16311,163,0
16311,511,0
16311,5,0
16311,13,0
16311,66,0
16312,2,1
16312,32,1
16312,4,0
16312,120,0
16312,54,0
16312,12,0
16312,9,1
16312,91,0
16313,52,0
16313,18,1
16313,6,0
16313,230,0
16314,175,1
16314,165,1
16314,132,0
16314,3,0
16314,11,0
16315,44,1
16315,69,0
16316,233,0
16316,4,1
16316,3,0
16316,69,0
16317,73,1
16317,52,1
16317,6,0
16317,74,0
16317,137,0
16318,11,1
16318,4,0
16318,66,1
16318,3,1
16318,16,0
16318,187,1
16318,81,0
16318,10,0
16319,352,0
16319,89,1
16319,81,1
16319,137,0
16319,3,0
16319,74,0
16320,3,0
16320,48,0
16320,4,1
16320,137,0
16320,8,0
16320,10,0
16321,165,1
16321,487,1
16321,11,0
16321,189,0
16321,395,1
16321,34,1
16321,29,0
16321,100,0
16321,46,0
16321,17,1
16321,249,0
16321,448,1
16321,37,1
16321,86,0
16321,87,0
16322,46,1
16322,4,0
16322,84,0
16322,3,0
16323,2,1
16323,11,1
16323,116,1
16323,200,0
16323,173,1
16323,123,1
16323,0,0
16323,1,0
16323,134,1
16323,32,1
16323,7,1
16323,385,1
16323,268,0
16323,86,0
16323,188,0
16323,170,0
16323,91,1
16323,88,0
16323,122,0
16323,3,1
16323,65,0
16323,47,0
16323,210,0
16323,89,0
16323,16,0
16323,290,0
16323,211,0
16323,30,0
16323,26,0
16323,141,0
16323,124,0
16323,405,0
16324,5,0
16324,122,1
16324,57,0
16325,4,1
16325,8,0
16325,155,0
16325,429,0
16326,92,0
16326,81,0
16326,66,1
16326,47,0
16327,336,1
16327,189,1
16327,384,1
16327,180,1
16327,190,1
16327,241,0
16327,306,0
16327,328,0
16327,305,0
16327,279,0
16327,181,0
16327,183,0
16328,16,1
16328,37,1
16328,46,0
16328,6,0
16329,14,0
16329,15,0
16329,122,1
16329,57,0
16330,45,0
16330,125,0
16330,184,1
16330,152,1
16330,165,0
16330,6,0
16330,31,0
16330,87,0
16331,135,0
16331,91,1
16331,188,0
16331,5,0
16332,80,1
16332,73,0
16332,0,1
16332,7,0
16332,8,0
16333,9,0
16333,66,1
16333,2,0
16334,82,1
16334,7,0
16334,45,0
16334,150,0
16335,5,0
16335,16,1
16335,37,1
16335,400,0
16335,11,0
16335,44,0
16335,55,0
16336,4,1
16336,8,1
16336,13,0
16337,8,1
16337,4,1
16337,170,0
16337,9,0
16338,4,1
16338,100,0
16338,46,0
16338,29,0
16338,0,0
16338,174,0
16339,164,0
16339,18,1
16339,6,0
16339,5,0
16340,157,0
16340,58,1
16340,206,1
16340,66,0
16340,60,0
16340,59,0
16341,11,0
16341,31,1
16342,92,1
16342,0,1
16342,195,0
16342,442,0
16342,239,0
16342,3,0
16343,164,0
16343,196,1
16343,343,0
16343,157,0
16343,341,0
16344,5,0
16344,21,0
16344,211,1
16344,9,0
16345,94,0
16345,155,0
16345,8,1
16345,170,1
16345,81,1
16346,273,0
16346,139,0
16346,140,0
16346,486,0
16346,499,0
16346,522,1
16346,294,0
16346,389,0
16347,268,1
16347,18,0
16347,106,0
16347,23,0
16348,0,1
16348,18,1
16348,230,0
16348,50,0
16348,46,0
16348,137,0
16349,11,1
16349,173,1
16349,276,1
16349,229,0
16349,31,1
16349,371,1
16349,0,1
16349,37,1
16349,268,0
16349,86,0
16349,152,0
16349,230,0
16349,40,0
16349,184,0
16349,18,0
16349,273,0
16349,91,0
16349,4,0
16349,82,0
16350,4,1
16350,9,0
16350,0,0
16350,54,0
16351,83,0
16351,66,1
16351,4,0
16351,21,0
16352,68,1
16352,62,1
16352,131,1
16352,16,1
16352,82,0
16352,109,0
16352,44,0
16352,104,1
16352,72,0
16352,87,0
16353,18,0
16353,66,1
16353,137,0
16353,352,0
16353,232,0
16353,52,1
16353,125,0
16354,81,1
16354,66,0
16354,5,0
16354,44,0
16354,118,0
16355,222,0
16356,141,1
16356,3,1
16356,4,1
16356,188,0
16356,8,0
16357,175,0
16357,30,0
16357,29,1
16357,140,0
16357,62,0
16358,346,0
16358,52,1
16358,18,0
16358,5,0
16359,2,0
16359,116,1
16359,7,1
16359,4,0
16359,122,0
16359,13,0
16359,188,0
16359,161,0
16359,141,0
16359,91,0
16359,146,0
16360,4,1
16360,30,0
16360,76,1
16360,91,0
16361,309,0
16361,562,0
16361,112,1
16362,11,1
16362,101,0
16362,249,0
16362,220,0
16363,5,0
16363,9,0
16363,146,0
16363,83,1
16363,3,1
16363,81,1
16363,63,1
16363,8,0
16363,195,0
16363,355,0
16363,93,0
16363,32,0
16364,89,1
16364,48,0
16364,23,0
16364,51,0
16365,173,0
16365,195,1
16366,11,1
16366,88,1
16366,140,1
16366,40,0
16367,3,1
16367,6,0
16367,49,0
16367,4,0
16367,33,1
16367,81,1
16367,133,0
16367,48,0
16368,141,1
16368,0,1
16368,9,0
16368,4,0
16368,186,0
16369,175,0
16369,30,0
16369,70,1
16369,457,0
16369,216,0
16369,399,1
16369,151,1
16369,73,0
16369,173,1
16369,11,0
16369,160,1
16369,197,0
16369,37,1
16369,358,0
16369,42,0
16369,309,1
16369,53,1
16369,229,1
16369,355,0
16369,59,1
16369,86,1
16369,88,1
16369,262,0
16369,72,0
16369,279,0
16369,258,1
16369,246,1
16369,122,1
16369,398,0
16369,119,0
16369,2,0
16369,5,0
16369,133,0
16369,46,0
16369,442,0
16369,77,0
16369,39,0
16369,299,0
16369,62,0
16369,364,0
16369,6,0
16369,516,0
16369,221,0
16369,290,0
16369,295,0
16369,110,0
16369,102,0
16369,349,0
16369,532,0
16369,64,0
16369,16,0
16369,91,0
16370,3,0
16370,8,0
16370,4,0
16370,48,1
16371,2,1
16371,8,0
16371,4,0
16371,10,0
16372,8,1
16372,3,1
16372,4,0
16372,10,0
16373,175,0
16373,197,1
16373,30,0
16373,70,1
16373,217,0
16373,25,1
16373,262,1
16373,364,0
16373,5,1
16373,11,1
16373,29,0
16373,77,0
16373,51,1
16373,137,1
16373,49,1
16373,112,0
16373,106,1
16373,263,0
16373,37,0
16373,88,1
16373,46,0
16373,17,1
16373,220,0
16373,532,1
16373,346,0
16373,151,0
16373,78,0
16373,314,0
16373,230,0
16373,44,0
16374,68,1
16374,69,1
16374,84,0
16374,137,1
16374,4,0
16374,3,0
16375,4,1
16375,0,0
16375,8,1
16375,10,0
16375,32,0
16375,3,0
16376,51,0
16376,52,1
16376,606,0
16376,274,0
16377,3,0
16377,8,1
16377,4,1
16377,10,0
16378,3,1
16378,208,1
16378,9,0
16378,4,0
16378,32,0
16378,13,0
16379,5,1
16379,21,1
16379,3,0
16380,576,1
16380,15,1
16380,113,0
16380,29,0
16380,180,0
16381,4,1
16381,9,1
16381,168,1
16381,8,0
16381,10,0
16381,13,0
16381,94,0
16381,155,0
16382,64,0
16382,6,1
16382,5,0
16383,538,0
16383,354,1
16383,81,1
16383,539,0
16383,540,0
16384,302,0
16384,160,0
16384,412,0
16384,298,1
16385,0,1
16385,1,1
16385,22,1
16385,199,0
16385,50,1
16385,114,0
16385,167,0
16385,169,0
16385,11,0
16385,13,0
16386,29,0
16386,106,1
16386,147,1
16386,131,0
16386,16,0
16387,10,1
16387,3,1
16387,8,0
16387,4,0
16388,424,0
16388,28,1
16388,137,0
16388,157,0
16388,33,1
16388,361,0
16388,0,0
16389,29,0
16389,405,1
16389,100,0
16389,5,0
16390,6,0
16390,4,1
16390,170,1
16390,47,0
16390,168,0
16391,4,1
16391,3,1
16391,8,0
16391,32,1
16391,54,0
16391,0,0
16392,3,0
16392,208,0
16392,170,1
16393,0,1
16393,4,1
16393,3,0
16393,10,0
16394,23,1
16394,46,0
16394,56,0
16394,55,0
16394,173,0
16394,82,0
16394,4,0
16394,262,1
16394,73,1
16394,5,0
16394,188,0
16395,83,1
16395,81,1
16395,118,0
16396,424,0
16396,28,1
16396,353,1
16396,33,0
16397,145,1
16397,144,1
16397,143,0
16397,500,0
16397,250,0
16398,11,1
16398,268,0
16398,57,1
16398,40,0
16398,5,0
16399,3,0
16399,83,0
16399,10,0
16399,81,1
16399,66,0
16400,154,0
16400,440,1
16400,70,1
16400,180,0
16400,95,0
16401,5,1
16401,19,0
16401,95,0
16401,132,1
16401,44,0
16402,11,1
16402,189,1
16402,82,0
16402,62,0
16403,184,1
16403,168,0
16403,125,0
16403,34,1
16403,151,0
16403,279,0
16403,6,0
16404,19,1
16404,18,0
16404,46,0
16405,0,0
16405,404,1
16406,6,1
16406,3,0
16406,18,1
16406,312,1
16406,194,0
16406,125,0
16407,355,0
16407,8,0
16407,0,1
16407,4,0
16408,4,1
16408,8,1
16408,10,1
16408,3,0
16409,9,1
16409,13,0
16409,442,0
16410,70,1
16410,170,0
16411,9,1
16411,54,0
16411,199,0
16411,50,0
16411,66,0
16412,3,1
16412,43,0
16413,239,0
16413,331,0
16413,66,1
16413,0,0
16414,8,1
16414,4,1
16414,37,0
16414,643,0
16414,3,0
16415,187,1
16415,44,0
16415,405,0
16416,65,0
16417,5,0
16417,17,1
16417,165,0
16417,71,0
16417,343,0
16418,111,0
16418,231,1
16418,2,0
16418,180,0
16418,21,0
16418,101,0
16418,44,0
16419,9,1
16419,4,0
16419,13,0
16419,205,0
16419,50,0
16420,89,1
16420,352,0
16420,137,0
16420,13,0
16421,160,0
16421,68,0
16421,69,0
16421,247,0
16422,11,1
16422,29,0
16422,74,1
16422,37,0
16422,101,0
16422,34,0
16422,102,0
16423,76,1
16423,43,0
16423,5,0
16424,70,1
16424,3,1
16424,37,0
16424,86,0
16424,46,0
16424,27,0
16425,8,1
16425,9,0
16425,4,0
16425,91,0
16426,8,1
16426,4,1
16426,9,0
16426,358,0
16426,205,0
16426,13,0
16427,4,0
16427,0,1
16427,3,1
16427,9,0
16427,10,0
16427,13,1
16428,5,1
16428,13,0
16429,3,1
16429,4,0
16429,6,1
16429,168,1
16429,10,0
16430,141,0
16430,4,1
16430,8,1
16430,89,0
16430,9,0
16431,141,1
16431,52,1
16431,4,1
16431,18,1
16431,3,0
16431,81,0
16431,66,0
16431,2,0
16432,113,1
16432,135,0
16432,136,0
16433,199,1
16433,93,0
16433,0,0
16433,50,1
16433,3,0
16434,141,1
16434,43,0
16434,243,0
16434,29,0
16435,37,1
16435,87,0
16435,11,0
16435,233,0
16436,101,0
16437,4,0
16438,3,1
16438,208,1
16438,36,0
16438,10,0
16439,38,1
16439,187,0
16439,48,0
16439,124,0
16440,88,1
16440,123,0
16440,7,1
16440,3,0
16441,3,1
16441,208,1
16441,13,0
16442,29,1
16442,150,0
16443,200,1
16443,141,1
16443,134,0
16443,4,1
16443,85,1
16443,268,0
16443,358,0
16443,314,0
16443,92,0
16443,8,0
16443,215,0
16443,47,1
16443,231,1
16443,150,1
16444,162,0
16444,141,0
16444,85,1
16444,91,0
16444,4,0
16445,4,1
16445,47,0
16445,9,1
16445,162,1
16445,170,0
16445,146,0
16445,3,0
16445,5,0
16445,44,0
16445,13,0
16446,183,0
16447,169,0
16447,109,1
16447,211,0
16447,40,1
16447,29,0
16447,5,0
16448,11,1
16448,6,0
16448,60,0
16448,131,1
16448,16,1
16448,5,0
16448,21,0
16448,25,0
16448,406,0
16448,27,0
16448,213,0
16448,55,0
16448,44,0
16448,327,0
16448,141,0
16449,8,0
16449,4,1
16449,9,1
16449,13,0
16449,378,0
16450,31,0
16450,5,1
16450,46,0
16450,13,0
16451,6,1
16451,137,0
16451,53,0
16451,65,0
16452,3,1
16452,118,0
16452,50,0
16452,18,0
16452,14,0
16452,5,0
16453,308,0
16453,128,1
16453,209,1
16453,27,1
16453,463,1
16453,481,0
16453,43,0
16453,406,0
16454,83,0
16454,69,1
16454,66,0
16455,11,0
16455,48,1
16455,233,0
16455,6,0
16455,84,1
16455,89,0
16455,63,1
16455,77,1
16455,58,0
16455,278,0
16455,168,0
16455,4,0
16455,299,0
16455,279,0
16456,25,1
16456,518,1
16456,513,0
16456,59,0
16456,40,0
16456,5,0
16456,44,0
16456,299,0
16456,76,0
16457,3,1
16457,109,0
16457,55,0
16458,141,1
16458,80,1
16458,146,1
16458,164,0
16458,3,1
16458,5,0
16458,6,0
16458,44,0
16459,128,0
16459,0,1
16459,4,0
16460,466,0
16460,68,1
16460,69,1
16461,3,1
16461,208,1
16461,11,1
16461,13,0
16462,118,0
16462,3,1
16462,155,0
16462,66,0
16462,52,0
16463,116,1
16463,11,0
16463,32,0
16464,3,0
16464,33,1
16464,65,1
16464,102,0
16465,8,1
16465,4,1
16465,170,0
16465,3,0
16465,54,0
16465,13,0
16466,28,1
16466,137,0
16466,65,0
16466,58,0
16467,29,1
16467,180,1
16467,272,1
16467,5,0
16467,188,0
16467,47,0
16468,141,0
16468,3,1
16468,0,1
16468,4,1
16468,2,0
16468,54,0
16468,9,0
16468,10,0
16469,95,1
16469,336,0
16469,77,1
16469,169,1
16469,16,1
16469,56,0
16469,192,0
16469,387,0
16470,70,0
16470,111,0
16470,78,1
16470,55,0
16471,4,1
16471,18,1
16471,8,1
16471,5,0
16471,3,1
16471,90,1
16471,9,0
16471,52,1
16471,114,0
16471,312,1
16471,6,0
16471,99,0
16471,81,0
16471,166,0
16471,13,0
16472,3,1
16472,46,1
16472,405,0
16472,9,1
16472,210,0
16472,0,0
16473,3,1
16473,86,1
16473,44,0
16473,18,0
16473,140,0
16474,115,1
16474,38,0
16474,50,0
16475,262,0
16475,48,1
16475,404,0
16475,47,1
16475,52,0
16475,173,0
16475,89,0
16475,51,0
16476,95,1
16476,359,1
16476,43,0
16476,101,1
16476,262,1
16476,330,0
16476,28,0
16476,58,0
16476,76,1
16476,33,1
16476,133,0
16476,13,0
16477,29,1
16477,256,1
16477,184,0
16477,258,0
16478,69,0
16478,165,0
16478,139,1
16478,140,1
16478,17,0
16479,3,0
16479,10,0
16479,9,1
16479,4,0
16479,8,0
16480,279,1
16480,16,0
16480,3,0
16480,319,0
16480,52,1
16480,18,0
16481,175,1
16481,5,1
16481,199,0
16481,89,0
16481,42,0
16481,50,1
16481,194,0
16481,132,0
16481,235,0
16481,43,0
16481,69,0
16481,128,0
16481,13,1
16482,405,1
16482,290,0
16482,246,0
16483,3,0
16483,6,1
16483,64,0
16483,16,0
16483,36,0
16483,10,0
16483,168,1
16483,125,0
16483,267,0
16483,101,0
16483,85,0
16484,5,1
16484,243,1
16484,44,0
16484,19,0
16484,27,1
16484,46,0
16484,32,0
16484,29,0
16484,180,0
16484,47,0
16485,8,1
16485,0,0
16485,88,1
16485,26,1
16485,242,0
16485,116,0
16485,10,1
16485,3,0
16485,4,0
16485,9,0
16485,91,0
16485,32,0
16485,141,0
16486,125,0
16486,13,1
16487,9,1
16487,29,1
16487,27,0
16487,13,0
16488,75,1
16488,430,0
16488,336,0
16488,368,1
16488,449,0
16488,194,0
16488,396,0
16488,169,0
16488,172,0
16488,335,0
16489,0,1
16489,134,0
16489,123,0
16489,13,0
16490,66,0
16490,81,1
16490,166,0
16491,89,1
16491,125,1
16491,16,0
16491,18,0
16492,4,1
16492,211,0
16492,429,0
16493,230,1
16493,51,1
16493,52,1
16493,37,0
